logFC,logCPM,F,PValue,FDR,Gene,rank
0.735849083958462,3.71524385567101,17.7702424591153,0.00013536137569157,0.00092657882868055,BUB1B,3.86850524050318
0.623455033345944,6.63826889660879,17.7122903167024,0.000135454828575235,0.000926831871252065,CLIC4,3.8682055090051
0.233550146182923,6.0552182474663,17.7084567144897,0.00013567228704777,0.000927932841133727,AP3M1,3.86750885397154
0.734058376386847,4.8947411506061,17.7069954716942,0.000136057257672393,0.000930178118286928,LOXL2,3.86627828679122
0.539964772014889,3.55998956331462,17.7629771526961,0.000136301915196018,0.000931462650785614,GINS2,3.86549804179395
0.208633374897267,5.78070425229903,17.6897073121881,0.000136636580524129,0.000933360954721027,PEDS1-UBE2V1,3.86443301520077
0.323914273829908,5.56900155811127,17.6830206245195,0.0001370047148919,0.000935486209715478,GART,3.86326448673921
0.460464231170651,4.99364076906104,17.6841793041973,0.000137112819424146,0.000935490431179443,CKAP2,3.8629219387561
0.378070355046422,3.22551071302509,17.7789557559361,0.000137191301045295,0.000935490431179443,CLVS1,3.86267342527503
0.570005063970603,7.0092014163658,17.6769737890683,0.000137207865094464,0.000935490431179443,KCTD12,3.86262099308099
0.301493178180346,3.82583809220328,17.7174777799039,0.000137233390288208,0.000935490431179443,CCDC73,3.86254020748038
0.391730472723441,5.03692308588729,17.6769939864732,0.00013745164141193,0.000936470670808721,UBLCP1,3.86185006955724
0.291112626499745,4.3674850791083,17.6861346453846,0.000137491336298038,0.000936470670808721,STAM,3.86172466704461
0.548288675318133,3.94220055756949,17.695099443392,0.000138082231430802,0.000939325561076533,PLEKHB1,3.85986220330432
0.547349856029126,3.24416726734992,17.7531191670226,0.000138302276332595,0.000940432552865819,DCLRE1B,3.85917067173054
0.409133306443025,4.23260186098564,17.6699352552007,0.000138554853742381,0.000941759751534789,PSMG1,3.8583782557597
0.420137541563532,4.54187383793102,17.6569879126078,0.000138788050295439,0.000942954173601478,C9orf72,3.85764792519357
0.773898797222817,5.24522351744639,17.643938456607,0.000139090350940285,0.000944616919796435,CP,3.8567029971017
1.17786615755283,3.41016106158746,17.7133949518925,0.000139201672051147,0.000944981810101459,ACSL6,3.85635554807154
0.298796000066918,6.74426780492943,17.624835967531,0.000139870371498657,0.000948736277614703,NAA50,3.85427427162249
0.564299882777565,3.6688861625022,17.6775738657232,0.000140088078101285,0.000949820324580941,SPDL1,3.85359882285223
0.590525965799137,2.96257339437994,17.7089100382715,0.000140353225178543,0.000951224997409969,PKMYT1,3.85277760325647
0.317414080672811,5.26292848339873,17.6132384117467,0.000140630384404298,0.000952061796046376,RHBDD1,3.85192083611926
0.505287139486887,3.99238531206599,17.6411359434043,0.000140650767529036,0.000952061796046376,BEX3,3.85185789355413
0.874814418499431,2.10701108044923,16.7271774971709,0.000142204361435256,0.000960992241527876,MSX2,3.84708708350627
0.603517594460117,5.72419739482808,17.5765834165012,0.000142455528577282,0.000962293253559509,ANXA1,3.84632069149986
0.342438734244945,8.35518476705305,17.569664699179,0.000142709592469355,0.000963216369081518,HMGN2,3.84554683405778
0.768646697113362,2.5047625790634,17.3887172434101,0.000142864625072757,0.000963866269816527,FAM72A,3.84507529421524
0.233587320229549,7.33972605853405,17.5607161165947,0.000143193436376891,0.000965687589014397,RAB10,3.84407688852696
0.306656437543778,4.881462444427,17.5622890387473,0.000143438234007952,0.000966941061463632,GNL2,3.84333507038761
1.0243090957441,1.60878221594597,15.7269293583628,0.000143726193954418,0.000968484349241928,FBXO16,3.84246407491951
0.594365815881853,3.4287844697877,17.6268080603785,0.000143957536669233,0.000969645017105407,HJURP,3.84176559338973
0.460743767173632,3.00998501941939,17.6492418768078,0.000144058281175611,0.000969925431895541,CCNI2,3.84146177129194
0.443611551469148,5.28575604480698,17.54337095608,0.000144291712713544,0.000970700460108172,NAA15,3.84075861156854
0.603733841223689,2.41145577666717,17.295894232333,0.000144397619098489,0.000971006258404315,POGLUT2,3.84043996757603
0.72121787228576,2.89889840799339,17.6055218069651,0.00014445552637524,0.000971006258404315,CLCN4,3.84026583887786
0.892224286498488,2.07522304410488,16.608096309319,0.000144690888153044,0.000971792096936206,NTNG2,3.83955881752956
0.360316267355762,5.9098950151516,17.5301390181894,0.000144882153758236,0.0009722807275522,CNP,3.83898510660368
0.232198295714103,6.85405157920307,17.5254312447482,0.000145079385484908,0.000973206278428608,GNB2,3.83839429263585
0.575277566416421,5.68477172626277,17.5251457849003,0.000145184086817167,0.000973510623823488,ABCC1,3.83808098271462
1.6400560716474,1.70717724031818,15.8770307661215,0.000145400759639294,0.000974565222288212,LRRC15,3.83743332452036
0.573864292195962,5.20153790973337,17.5212667142203,0.00014550592380587,0.000974750633803051,PRPS2,3.83711932541463
0.358390236012717,6.18818159328088,17.5146705938311,0.000145687280212009,0.000975290450313605,C1GALT1,3.83657836432391
0.495275316065416,2.25099231451154,17.0513691650422,0.000146050655675236,0.00097692586967765,PRPH2,3.83549648897802
0.836350758975393,3.91262505471267,17.5245217969651,0.000147384162969922,0.00098544390627974,MSR1,3.83154918068518
0.581363773062764,2.8841293190887,17.5577210752206,0.000147664734788648,0.000986917706074191,CENPM,3.83072321027617
0.211321773020428,5.54587661619247,17.4733122488465,0.000147998633718331,0.000988344152238657,RBM7,3.82974229387077
0.444340827780964,3.44546633922101,17.5458847324799,0.00014815465394761,0.00098898354840211,EME1,3.82928470157833
0.934084068897263,2.03269215012796,16.4342318927546,0.00014883195973333,0.000993079846023703,GPR4,3.82730379966747
1.00292767057711,3.96977280015442,17.4794250927389,0.000149834127991184,0.000998164178676145,RAMP3,3.82438925532714
0.55323850111745,2.58405134439133,17.3785000552562,0.00015009093460808,0.000999469178185625,COPZ2,3.82364553806041
0.607038530038653,1.6004908835926,15.5780599461352,0.000150333600355262,0.00100067899173596,BDNF,3.82294394144893
0.415651377921293,6.30927367754535,17.4227516109943,0.000150704233029153,0.00100233281537995,NT5C3A,3.82187454891042
0.800957358025377,4.51518247646987,17.4328096242901,0.000150885492039152,0.00100277860391293,STK26,3.82135251655473
0.741586508612626,4.30988829186555,17.4381829498832,0.00015089348933819,0.00100277860391293,NRP2,3.82132949849808
0.312368118092972,4.14438419507956,17.4315958432494,0.000151401183902723,0.00100574519250036,BCAP29,3.81987072879625
0.369069378003978,4.91100520814533,17.4111359513496,0.000151643984411949,0.00100695042340399,KDM1B,3.81917481310481
0.622260764773535,4.3435701457456,17.4178457422729,0.000151896109056598,0.00100821656852777,CLEC2B,3.81845335080405
0.306695736552383,3.31715662786778,17.4892582413161,0.000152004757840013,0.00100852974793325,DOLK,3.81814281816493
2.01595298286257,2.25083461578143,16.2009143551107,0.000152984442181999,0.00101420958679686,ADH4,3.81535273269912
0.38023727440021,5.10932013044933,17.3844810981304,0.000153054972908586,0.00101426736489664,CEBPD,3.81515255517692
0.658614903891316,1.75056631170745,15.807418724813,0.000153381361636521,0.00101601993610498,CITED4,3.81422741111846
0.177619680354091,7.18837464441507,17.3676617529307,0.000153765053675573,0.00101804906952716,PPP2R1A,3.81314235582442
0.509215677921137,4.3784203354048,17.3820145783411,0.000153811777386509,0.00101804906952716,CADM1,3.81301040928007
0.589733661743135,4.51463370063468,17.3713223946713,0.000154257332827444,0.00102058641815835,IMPDH1,3.8117541820383
0.322341175848058,5.18489111126362,17.3599645200119,0.000154417302409842,0.00102123301005268,TMEM229B,3.81130403871458
0.863249750463009,3.21848734058143,17.4406645237843,0.000154531636537668,0.00102157739416199,SMOX,3.81098259606296
0.213032347274957,9.5523189960723,17.3445027063442,0.000155069282903071,0.00102471880542634,EIF4G2,3.80947422144411
0.326252878794025,6.81054046861364,17.337243091879,0.000155517224543775,0.00102703855917335,EIF5B,3.80822150303559
0.832192399958184,2.06837557562466,16.4387543399757,0.000155545515574463,0.00102703855917335,TRIM69,3.80814250521963
0.244342525799895,6.15356868340602,17.3338290375908,0.000155746167674289,0.00102794976637158,MBNL2,3.80758263088636
0.233717057268257,8.03034487936219,17.3270315952753,0.000156084706905209,0.00102935605743596,CALM3,3.80663964679052
0.766121425388764,6.04106947666419,17.3249974562678,0.000156277288921016,0.00102981954428667,OAS3,3.8061041314686
0.993034785631452,4.34620092015994,17.3452770120225,0.000156280513485727,0.00102981954428667,CCR2,3.80609517049786
0.420653070049993,6.96520562011337,17.3091811526994,0.000157134922370266,0.00103479366660762,ITGAV,3.80372728467848
1.00252255084493,5.10921121433336,17.3108277555737,0.000157364914715007,0.00103571741702521,BCL6,3.80309208928422
0.375213052616506,5.17652403626334,17.3067795750567,0.000157488652703947,0.00103611620431691,RCC1,3.80275073232259
0.553898795464107,3.44523802086971,17.3745907633389,0.000157785282340356,0.00103765166839301,SLC16A2,3.80193350870875
0.476231933172956,4.87225212907039,17.3008748027352,0.000157983272163368,0.00103826914223136,ERC1,3.80138889527179
0.227600639047357,7.57499923729047,17.294037501183,0.000158005731847374,0.00103826914223136,SEC62,3.80132715820676
0.631981596411318,3.66834331444629,17.3426246595656,0.000158462158675376,0.00104085152103505,CDCA5,3.80007443212508
0.491721693871394,6.74413888636595,17.2829282221391,0.000158678424725754,0.00104185497915173,MARCKSL1,3.79948211961904
0.439181824502368,3.81756709135109,17.3068565246836,0.000159682048725525,0.00104761612194561,MPG,3.79674390400959
0.783688314160959,1.87639408347292,15.9686994093384,0.000159683564175157,0.00104761612194561,FNDC4,3.79673978239232
0.512626798881457,2.97808991318708,17.3615309281035,0.000159751497359787,0.00104764291314124,IFT81,3.79655506248383
0.321126567917028,6.38315923187147,17.2559004251408,0.000160290175348116,0.00105075557215817,BPNT2,3.7950930960043
0.606769976892819,4.60828917567202,17.264167881331,0.000160384302867541,0.00105095273220871,SPART,3.7948381392414
0.855403020376505,2.02840915263354,16.258873365193,0.000161169932882734,0.00105483696000794,TNIP3,3.79271597494444
1.53714596942723,4.17019131414593,17.2796552021225,0.000161445115646059,0.00105611461012567,CCL13,3.7919750895756
0.779582316069505,1.75568529399533,15.6851388951119,0.000161493878401103,0.00105611461012567,RIMS1,3.79184393541962
0.657625578929402,6.1385397291316,17.2292376731368,0.000161904463723081,0.00105753520731223,SULF1,3.79074117753706
0.502829148598489,3.32644374463926,17.3139751465923,0.00016200640595718,0.00105777998764242,SLC43A1,3.79046781251385
0.513105021891797,2.38934998945751,16.9815311119828,0.000162159308520493,0.00105835717351004,MIR632,3.79005811622905
0.887081797760835,5.01820867876195,17.2233086955184,0.000162571057113297,0.00106062262628826,BGN,3.78895677027226
0.279855956220617,5.57897135389443,17.2049173713446,0.000163432898527906,0.00106497497976405,SNTB2,3.78666051689169
0.522577274239449,2.99079891532837,17.2931546009947,0.000163833300465365,0.00106716029933931,INKA2,3.78559781967895
0.165477017469081,4.49491930601757,17.2029110734941,0.000164108471566848,0.00106852849264637,INTS12,3.78486899932612
0.299908425180096,5.1295153602736,17.1873684585611,0.000164623159865296,0.00107145450498603,TLE4,3.78350906648613
0.308009643447361,6.10533610595336,17.1801946565073,0.000164869356355308,0.00107237441632284,EIF3M,3.78286005753017
0.304939079673731,5.82159320216393,17.1802617225659,0.000164895212846326,0.00107237441632284,AIDA,3.78279195238825
0.185425413889602,5.96404809795748,17.1765723644379,0.000165102666661966,0.00107329815950457,TXNL1,3.78224591215681
0.878220813146051,2.33195857310279,16.7440218826064,0.00016564636089892,0.00107598000381215,ADORA2B,3.7808181007351
0.691243083424727,2.76931241602173,17.1919564914574,0.000165903876020079,0.00107678987794031,EXO1,3.78014346741465
1.274992668582,3.33957919862355,17.2270322771806,0.00016591198282657,0.00107678987794031,TMEM132A,3.78012224635947
0.464662957040507,4.05093487132822,17.188189121601,0.000165967918168639,0.00107678987794031,PLA2G4A,3.77997585357966
2.80151295515126,1.64362725119779,16.9447549355415,0.000166315294453512,0.00107819097249831,IL13RA2,3.77906781096485
0.481258586547711,5.90830988574363,17.1391341311933,0.000167423665346151,0.00108451934504526,GASK1B,3.77618315445009
1.03364239940235,1.79430595445326,15.6339809052736,0.00016750925584992,0.00108464556826578,SNAI1,3.77596119069588
0.160446010878541,7.71987764632529,17.1344936688854,0.000167632010258335,0.00108501223839005,CSNK1A1,3.77564304685637
1.73631808605054,3.22526167189795,17.0947643718669,0.000168266952674678,0.00108844465186785,PI3,3.77400117030057
0.243546516413164,7.35779825573718,17.1238975592003,0.000168294983044169,0.00108844465186785,RAD23B,3.77392883036232
0.229487962894104,5.64317609000815,17.1178612134384,0.000168785218532528,0.0010911851322623,SFT2D1,3.77266558964665
0.409424454859695,6.01700892804352,17.1046408381292,0.00016956824055386,0.00109418461348225,ARL5B,3.77065548606402
0.793757687011437,4.07456617768832,17.1228152706635,0.000170239835469816,0.00109756197264784,MIR3652,3.76893880911358
0.687796176100993,6.6253447648264,17.0841036477467,0.000170829942100824,0.00110018356751525,PLAC8,3.76743600630807
0.79201648666831,4.13340096941131,17.107599043605,0.000171005260117643,0.00110033502274913,ITPRIP,3.76699053051468
0.257495993023259,4.55628154863455,17.0854698514165,0.000171351298507416,0.00110212940255181,VPS18,3.76611260011962
0.272534594379905,6.20447189045317,17.0670040579357,0.000171938802873725,0.00110547487364893,GALNT10,3.76462610136853
0.27300193934812,5.39074917480156,17.0675258126355,0.000172026845024054,0.00110560770589686,PHF23,3.76440377555703
0.731657383972668,4.5606098175454,17.0697965051206,0.00017247415351601,0.00110804851640199,LIMK1,3.76327597784522
0.298869109002535,5.23068214120371,17.0598803168729,0.000172564931401781,0.00110819780604322,CTBS,3.76304745686019
0.34529721115072,3.90458413255572,17.0879125795476,0.000172703786725497,0.00110865560743034,MTX1,3.76269813993134
0.503214639987385,4.52331960355316,17.0608500850006,0.000173011476706164,0.00111019644497252,ZNF281,3.76192508701665
0.586753945415439,5.01425055767866,17.0497114092088,0.000173333987822524,0.00111183114628303,CENPF,3.76111627123578
0.323442170493455,4.28916443764839,17.0581235082479,0.000173504827903336,0.00111200667825093,GNG10,3.76068843613186
2.36341881871081,1.55508030989705,16.349305508652,0.00017352318934409,0.00111200667825093,GKN2,3.76064247861829
0.740170182139879,4.05717345689601,17.0664662490118,0.000173825630170108,0.00111280957465124,CIMAP1B,3.75988618749158
0.385815708193441,6.6116563684364,17.0246472892156,0.000174645344000436,0.0011171854987755,IRF9,3.75784298805022
0.204939695241663,5.57726579487021,17.0063392225485,0.000175942178838673,0.00112435442828304,ATP5MF-PTCD1,3.75463003410132
0.299998344610945,6.4840273175041,17.0044169514301,0.000175971609692275,0.00112435442828304,IRAK1,3.75455739325709
0.393941795983373,4.38205406381744,17.0159323048248,0.00017609766882028,0.00112472189568048,SLC12A2-DT,3.75424639318201
0.292511937248567,6.0391601947386,16.9879348771696,0.000177085806594928,0.0011301532145506,XPO7,3.75181624606301
0.567833629635674,3.38483200896631,17.0649434617951,0.000177208368738016,0.0011303319681883,RMI2,3.75151577222933
0.533084680136632,6.10760686500722,16.9854002622837,0.000177251593987597,0.0011303319681883,CDC42EP5,3.75140985060523
0.564887869125322,5.88734339869705,16.9793426653598,0.00017767691734732,0.00113260406364989,SBNO2,3.75036898930122
0.494273004732229,6.33751904115305,16.9331256442062,0.000180718154747161,0.0011501004751486,SAMD9,3.74299821650124
1.56390746508693,4.60054037110332,16.9539040896729,0.000180772130997577,0.0011501004751486,COL7A1,3.74286852235007
0.374250084739263,4.40651769557687,16.940173011736,0.000181085409671927,0.00115164705499883,NIFK,3.74211654004616
0.590927520847398,3.04650621197334,17.0114102557981,0.00018168917197425,0.0011548525794772,PARPBP,3.74067095432079
0.241103328656965,6.98322772178857,16.9176738029173,0.000181730214542305,0.0011548525794772,VASP,3.74057286070462
0.334853810233697,6.61923269869953,16.9147297459731,0.000181942891084389,0.00115575646802658,UGGT1,3.74006490860282
0.360633563826657,4.42327824874469,16.9235652836333,0.000182179225993972,0.00115680988394314,EOGT,3.73950114739902
